frame,x,y,z
10,"[-0.01367188 -0.02929688 -0.05273438  0.03320312  0.03515625 -0.01367188
 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.03320312
  0.03515625 -0.03515625 -0.07421875  0.046875   -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02734375 0.81445312 0.8125     0.02929688
 0.03320312 0.         0.0234375  0.01757812 0.04882812 0.73632812
 0.76757812 0.00585938 0.015625   0.06445312 0.         0.
 0.06445312 0.00976562 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.67773438 -0.73632812 -0.01953125
 -0.06054688  0.10546875 -0.02539062 -0.06835938  0.08789062 -0.76171875
 -0.78320312  0.01171875  0.00976562  0.08203125  0.01367188  0.01171875
  0.08398438  0.00976562  0.          0.08007812]"
11,"[-0.01367188 -0.02929688 -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02734375 0.02929688 0.03320312 0.
 0.0234375  0.01757812 0.04882812 0.00585938 0.015625   0.06445312
 0.         0.         0.06445312 0.00976562 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.08007812]"
12,"[-0.01367188 -0.02929688 -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.03320312 -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812]","[0.02734375 0.03320312 0.02734375 0.99023438 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.93554688 0.00585938
 0.015625   0.06445312 0.         0.         0.06445312 0.00976562
 0.         0.0625    ]","[-0.0234375  -0.0625      0.09570312 -0.37695312 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.49414062  0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.08007812]"
13,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.01367188 -0.02929688 -0.05273438 -0.06445312 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188
  0.04882812]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.04882812 0.921875   0.00585938 0.015625
 0.06445312 0.         0.         0.06445312 0.00976562 0.
 0.06445312]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.10546875
 -0.02539062 -0.06835938  0.08789062 -0.43554688  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562  0.
  0.08007812]"
14,"[-0.01367188 -0.02929688 -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.09960938 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188
  0.04296875  0.72851562]","[0.02734375 0.03320312 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.046875   0.984375   0.00585938 0.015625
 0.0625     0.         0.         0.06445312 0.00976562 0.
 0.08398438 0.76367188]","[-0.0234375  -0.0625      0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062 -0.37890625  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562  0.
  0.06445312 -0.08984375]"
15,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438  0.         -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188
  0.04882812 -0.59570312]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.046875   0.83789062 0.00585938 0.015625
 0.06445312 0.         0.         0.06445312 0.00976562 0.
 0.0625     0.71484375]","[-0.0234375  -0.06640625  0.09765625 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062 -0.6484375   0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562  0.
  0.08007812 -0.50585938]"
16,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.046875   0.00585938 0.015625   0.0625
 0.         0.         0.06445312 0.00976562 0.         0.08203125]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.06445312]"
17,"[-0.01367188 -0.03125    -0.05273438  1.34375     1.35351562 -0.01367188
 -0.03125    -0.05664062  1.34375     1.35351562  1.34375     1.35351562
 -0.01367188 -0.02929688 -0.05273438  1.34375     1.35351562 -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.0390625  -0.03515625
 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02734375 4.81835938 4.953125   0.02929688
 0.03320312 0.         4.66992188 4.8359375  5.03320312 5.12695312
 0.0234375  0.01757812 0.04882812 4.93945312 5.05078125 0.00585938
 0.015625   0.06445312 0.         0.         0.07617188 0.00976562
 0.         0.06445312]","[-0.0234375  -0.06640625  0.09570312  1.9609375   1.70703125 -0.01953125
 -0.06054688  0.1015625   2.29101562  2.01367188  1.3125      1.07617188
 -0.02539062 -0.06835938  0.08789062  1.63085938  1.38671875  0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.07421875  0.00976562
  0.          0.08007812]"
18,"[-0.01367188 -0.03125    -0.05273438  0.6953125   1.34375    -0.01367188
 -0.03125    -0.05273438  1.34375    -0.01367188 -0.02929688 -0.05273438
  0.6953125   1.34375    -0.03515625 -0.07421875  0.046875   -0.46289062
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875  0.04296875
 -0.06640625]","[0.02734375 0.02148438 0.02734375 0.796875   4.86523438 0.02929688
 0.03515625 0.         5.06640625 0.0234375  0.01757812 0.046875
 0.79882812 4.9765625  0.00585938 0.015625   0.0625     0.921875
 0.         0.         0.06445312 0.00976562 0.01757812 0.08203125
 0.74609375]","[-0.0234375  -0.06640625  0.09570312 -0.0546875   1.84179688 -0.01953125
 -0.06054688  0.10546875  1.17773438 -0.02539062 -0.06835938  0.08789062
 -0.04296875  1.51171875  0.01171875  0.00976562  0.08203125 -0.2421875
  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625  0.06445312
 -0.75      ]"
19,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875  0.04882812]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.04882812 0.00585938 0.015625   0.0625
 0.         0.         0.06445312 0.00976562 0.01757812 0.06445312]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08398438  0.00976562  0.00390625  0.08007812]"
20,"[-0.01367188 -0.03125    -0.05273438 -0.06054688 -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438 -0.06054688 -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02734375 0.69921875 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.65234375 0.00585938
 0.015625   0.0625     0.         0.         0.06445312 0.00976562
 0.         0.08203125]","[-0.0234375  -0.06640625  0.09570312 -0.68945312 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.73242188  0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.06445312]"
21,"[-0.01367188 -0.03125    -0.05273438  0.09960938 -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.09960938 -0.03515625
 -0.07421875  0.046875   -0.52929688 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.0703125   0.04296875 -0.49609375]","[0.02734375 0.02148438 0.02734375 0.82421875 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.04882812 0.77929688 0.00585938
 0.015625   0.0625     0.7265625  0.         0.         0.06445312
 0.00976562 0.02539062 0.08203125 0.76367188]","[-0.0234375  -0.06640625  0.09570312 -0.65820312 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.7109375   0.01171875
  0.00976562  0.08203125 -0.56054688  0.01367188  0.01171875  0.08203125
  0.00976562  0.0078125   0.06640625 -0.5390625 ]"
22,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438  0.09960938 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04882812 -0.49609375]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.04882812 0.84765625 0.00585938 0.015625
 0.0625     0.         0.         0.06445312 0.00976562 0.01757812
 0.0625     0.88085938]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062 -0.62695312  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562  0.00390625
  0.08007812 -0.31640625]"
23,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.04882812 0.00585938 0.015625   0.06445312
 0.         0.         0.06445312 0.00976562 0.         0.08203125]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.10546875
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.06640625]"
24,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02734375 0.02929688 0.03515625 0.
 0.0234375  0.01757812 0.04882812 0.00585938 0.015625   0.06445312
 0.         0.         0.06445312 0.00976562 0.         0.0625    ]","[-0.0234375  -0.06640625  0.09570312 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08398438  0.00976562  0.          0.08007812]"
25,"[-0.01367188 -0.03125    -0.05273438  0.06054688 -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.06054688  0.06640625
  0.90820312 -0.03515625 -0.07421875  0.046875    0.11914062 -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875  0.0703125
  0.76171875]","[0.02734375 0.02148438 0.02734375 0.1171875  0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.04882812 0.12304688 0.98242188
 0.78320312 0.00585938 0.015625   0.06445312 0.         0.
 0.         0.06445312 0.00976562 0.         0.08203125 0.109375
 0.73046875]","[-0.0234375  -0.06640625  0.09570312  0.07421875 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062  0.06054688 -0.39257812
  0.16601562  0.01171875  0.00976562  0.08203125 -0.10351562  0.01367188
  0.01171875  0.08203125  0.00976562  0.          0.06445312  0.078125
  0.08984375]"
26,"[-0.01367188 -0.03125    -0.05273438 -1.09765625 -1.13085938 -0.01367188
 -0.03125    -0.05273438 -1.16992188 -0.01367188 -0.02929688 -0.05273438
  0.90820312 -1.13085938 -0.03515625 -0.07421875  0.046875    0.87109375
  0.89648438 -0.03710938 -0.07617188  0.04296875  0.89648438 -0.03515625
 -0.07617188  0.04882812 -1.09765625  0.93554688]","[0.02734375 0.02148438 0.02734375 0.51171875 0.52539062 0.02929688
 0.03515625 0.         0.41796875 0.0234375  0.01757812 0.04882812
 0.63867188 0.52734375 0.00585938 0.015625   0.0625     0.6484375
 0.15820312 0.         0.         0.06445312 0.         0.00976562
 0.         0.0625     0.5        0.15429688]","[-0.0234375  -0.06640625  0.09570312 -0.01757812  0.0546875  -0.01953125
 -0.06054688  0.10546875  0.11914062 -0.02539062 -0.06835938  0.08789062
  0.48242188 -0.02929688  0.01171875  0.00976562  0.08203125  0.53515625
  0.85351562  0.01367188  0.01171875  0.08398438 -1.19921875  0.00976562
  0.          0.08007812 -0.10742188  0.81054688]"
27,"[-0.01367188 -0.03125    -0.05273438  0.06054688  0.09960938 -1.09765625
 -0.01367188 -0.03125    -0.05273438  0.06054688 -0.01367188 -0.02929688
 -0.05273438  0.06640625 -1.09765625 -0.03515625 -0.07421875  0.046875
  0.11914062 -0.52929688  0.90820312 -0.03710938 -0.07617188  0.04296875
  0.11328125 -0.03515625 -0.07617188  0.04296875 -0.46289062  0.90820312]","[0.02734375 0.02148438 0.02734375 0.1171875  0.86914062 0.43164062
 0.02929688 0.03515625 0.         0.109375   0.0234375  0.01757812
 0.04882812 0.76953125 0.46875    0.00585938 0.015625   0.06445312
 0.         0.66210938 0.77148438 0.         0.         0.06445312
 0.02539062 0.00976562 0.         0.08203125 0.71875    0.80078125]","[-0.0234375  -0.06640625  0.09570312  0.07226562 -0.59765625  0.2734375
 -0.01953125 -0.06054688  0.10546875  0.08398438 -0.02539062 -0.06835938
  0.08789062 -0.72460938  0.20703125  0.01171875  0.00976562  0.08203125
 -0.10351562 -0.63476562  0.21484375  0.01367188  0.01171875  0.08203125
 -0.09765625  0.00976562  0.          0.06445312 -0.625       0.02734375]"
28,"[-0.01367188 -0.03125    -0.05273438  0.06054688  0.06640625 -1.09960938
 -1.171875   -0.01367188 -0.03125    -0.05273438  0.05664062 -1.171875
 -0.67773438 -0.01367188 -0.02929688 -0.05273438  0.06054688  0.06640625
  0.87890625 -1.13476562 -0.58203125 -0.03515625 -0.07421875  0.046875
  0.11328125 -0.33007812  0.84375    -0.03710938 -0.07617188  0.04296875
  0.11328125 -0.03515625 -0.07617188  0.04296875  0.0703125  -0.29882812
 -1.0625      0.83203125]","[0.02734375 0.02148438 0.02734375 0.1171875  0.72460938 0.33398438
 0.28320312 0.02929688 0.03515625 0.         0.1171875  0.25
 2.921875   0.0234375  0.01757812 0.046875   0.12304688 0.65820312
 0.70117188 0.41992188 2.875      0.00585938 0.015625   0.06445312
 0.         0.99023438 0.76757812 0.         0.         0.06445312
 0.03320312 0.00976562 0.         0.08203125 0.10742188 0.99414062
 0.46484375 0.63671875]","[-0.0234375  -0.06640625  0.09570312  0.07421875 -0.77148438  0.234375
  0.09960938 -0.01953125 -0.06054688  0.10546875  0.078125    0.16601562
  0.79492188 -0.02539062 -0.06835938  0.08789062  0.06054688 -0.828125
 -0.33203125  0.02929688  1.01171875  0.01171875  0.00976562  0.08203125
 -0.10546875 -0.17382812 -0.27539062  0.01367188  0.01171875  0.08203125
 -0.09375     0.00976562  0.          0.06445312  0.078125   -0.21289062
  0.171875   -0.60546875]"
29,"[-0.01367188 -0.03125    -0.05273438  0.06640625  0.          0.
  0.87890625 -1.171875   -1.16992188 -0.66992188 -0.67773438 -0.01367188
 -0.03125    -0.05664062  0.06054688 -1.171875   -1.20898438 -0.66992188
 -0.67773438 -0.01367188 -0.02929688 -0.05273438  0.          0.87890625
 -1.13476562 -0.66992188 -0.67773438 -0.03515625 -0.07421875  0.046875
  0.11328125 -1.09960938 -0.03710938 -0.07617188  0.04296875  0.11328125
 -0.03515625 -0.07421875  0.04296875 -1.09960938]","[0.02734375 0.02148438 0.02734375 0.109375   0.89453125 0.96289062
 0.76171875 0.28125    0.43359375 2.74804688 2.78515625 0.02929688
 0.03515625 0.         0.109375   0.26367188 0.30273438 2.88671875
 2.921875   0.0234375  0.01757812 0.04882812 0.9375     0.74804688
 0.41796875 2.82617188 2.86132812 0.00585938 0.015625   0.06445312
 0.         0.24804688 0.         0.         0.06445312 0.03320312
 0.00976562 0.01757812 0.08203125 0.26953125]","[-0.0234375  -0.06640625  0.09570312  0.08007812 -0.4921875  -0.44335938
 -0.14453125  0.10546875 -0.015625    1.1796875   1.18554688 -0.01953125
 -0.06054688  0.1015625   0.08398438  0.14453125  0.0625      0.78125
  0.79101562 -0.02539062 -0.06835938  0.08789062 -0.4921875  -0.20507812
  0.05664062  0.97851562  0.98632812  0.01171875  0.00976562  0.08203125
 -0.10742188  0.32421875  0.01367188  0.01171875  0.08398438 -0.09375
  0.00976562  0.00390625  0.06640625  0.30664062]"
30,"[-0.01367188 -0.03125    -0.05273438  0.06640625  0.03125     0.03320312
  0.953125    0.90820312 -0.66992188 -0.67773438 -0.01367188 -0.03125
 -0.05664062 -0.765625   -0.66992188 -0.66210938 -0.66992188 -0.67773438
 -0.01367188 -0.02929688 -0.05273438  0.06445312  0.06640625  0.06835938
  0.91601562  0.984375   -0.66992188 -0.67773438 -0.03515625 -0.07421875
  0.046875    0.11914062  0.66992188 -0.46289062 -0.99023438 -1.09765625
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812
  0.703125   -0.4296875  -0.51367188 -1.05859375]","[0.02734375 0.02148438 0.02734375 0.11132812 0.86132812 0.88867188
 0.65820312 0.61914062 2.76757812 2.79296875 0.02929688 0.03515625
 0.         2.53515625 2.953125   2.87890625 2.90039062 2.93164062
 0.0234375  0.01757812 0.04882812 0.79492188 0.82421875 0.75195312
 0.7265625  0.61132812 2.84179688 2.87109375 0.00585938 0.015625
 0.06445312 0.         0.76953125 0.87890625 0.         0.390625
 0.         0.         0.06445312 0.00976562 0.         0.06445312
 0.7421875  0.8125     0.74023438 0.2265625 ]","[-0.0234375  -0.06640625  0.09570312  0.078125   -0.546875   -0.57617188
  0.1875      0.5078125   1.13085938  1.16601562 -0.01953125 -0.06054688
  0.1015625   1.54296875  0.4765625   0.65820312  0.72851562  0.75195312
 -0.02539062 -0.06835938  0.08789062 -0.63867188 -0.66210938 -0.79492188
  0.09570312  0.3515625   0.9296875   0.95703125  0.01171875  0.00976562
  0.08203125 -0.10351562  0.03710938 -0.36914062 -0.99609375 -0.33203125
  0.01367188  0.01171875  0.08203125  0.00976562  0.          0.08007812
  0.0234375  -0.52539062 -0.625      -0.54101562]"
