frame,x,y,z
10,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062  0.         -0.01367188 -0.02929688 -0.05273438 -0.03515625
 -0.07421875  0.046875   -0.4296875  -0.03710938 -0.07617188  0.0390625
 -0.4296875  -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02539062 0.70703125 0.02929688 0.03515625
 0.         0.7578125  0.0234375  0.01757812 0.046875   0.00585938
 0.015625   0.06445312 0.25       0.         0.         0.07617188
 0.38867188 0.00976562 0.         0.08398438]","[-0.0234375  -0.06640625  0.09765625 -0.7890625  -0.01953125 -0.06054688
  0.1015625  -0.74023438 -0.02539062 -0.06835938  0.08789062  0.01171875
  0.00976562  0.08203125 -0.93554688  0.01367188  0.01171875  0.07421875
 -0.88671875  0.00976562  0.          0.06445312]"
11,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.03320312 -0.03515625
 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04296875]","[0.02734375 0.02148438 0.02539062 0.7109375  0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.04882812 0.58984375 0.00585938
 0.015625   0.06445312 0.         0.         0.         0.06445312
 0.00976562 0.         0.08398438]","[-0.0234375  -0.06640625  0.09765625 -0.78515625 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.87890625  0.01171875
  0.00976562  0.08203125 -1.00195312  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.06445312]"
12,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05273438  0.         -0.01367188 -0.02929688 -0.05273438  0.03320312
 -0.03515625 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07617188  0.04296875 -0.4296875 ]","[0.02734375 0.02148438 0.02539062 0.6953125  0.02929688 0.03515625
 0.         0.78515625 0.0234375  0.01757812 0.046875   0.56640625
 0.00585938 0.015625   0.06445312 0.65234375 0.         0.
 0.06445312 0.00976562 0.         0.08203125 0.53125   ]","[-0.0234375  -0.06640625  0.09765625 -0.79882812 -0.01953125 -0.06054688
  0.10546875 -0.7109375  -0.02539062 -0.06835938  0.08789062 -0.89453125
  0.01171875  0.00976562  0.08203125 -0.734375    0.01367188  0.01171875
  0.08203125  0.00976562  0.          0.06445312 -0.80859375]"
13,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.         -0.03515625
 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04882812 -0.4296875 ]","[0.02734375 0.02148438 0.02539062 0.69726562 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.6171875  0.00585938
 0.015625   0.06445312 0.47851562 0.         0.         0.06445312
 0.00976562 0.         0.0625     0.49414062]","[-0.0234375  -0.06640625  0.09765625 -0.79882812 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.86132812  0.01171875
  0.00976562  0.08203125 -0.85742188  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08007812 -0.83203125]"
14,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05273438  0.         -0.01367188 -0.02929688 -0.05273438 -0.03515625
 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188  0.04296875
 -0.4296875  -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02539062 0.6796875  0.02929688 0.03515625
 0.         0.75390625 0.0234375  0.01757812 0.04882812 0.00585938
 0.015625   0.06445312 0.         0.         0.         0.06445312
 0.56445312 0.00976562 0.         0.0625    ]","[-0.0234375  -0.06640625  0.09765625 -0.8125     -0.01953125 -0.06054688
  0.10546875 -0.74414062 -0.02539062 -0.06835938  0.08789062  0.01171875
  0.00976562  0.08203125 -1.02734375  0.01367188  0.01171875  0.08203125
 -0.78515625  0.00976562  0.          0.08007812]"
15,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.03320312 -0.03515625
 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04296875 -0.39648438]","[0.02734375 0.02148438 0.02539062 0.69726562 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.59179688 0.00585938
 0.015625   0.06445312 0.         0.         0.         0.06445312
 0.00976562 0.         0.08203125 0.24609375]","[-0.0234375  -0.06640625  0.09765625 -0.796875   -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.87695312  0.01171875
  0.00976562  0.08203125  1.046875    0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.06445312  0.95117188]"
16,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.         -0.03515625
 -0.07421875  0.046875   -0.39648438 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04882812 -0.4296875 ]","[0.02734375 0.02148438 0.02539062 0.67578125 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.56640625 0.00585938
 0.015625   0.06445312 0.28125    0.         0.         0.06445312
 0.00976562 0.         0.0625     0.390625  ]","[-0.0234375  -0.06640625  0.09765625 -0.81640625 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.89453125  0.01171875
  0.00976562  0.08203125 -0.94140625  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.08007812 -0.88476562]"
17,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.         -0.03515625
 -0.07421875  0.046875   -0.4296875  -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07617188  0.04296875 -0.4296875 ]","[0.02734375 0.02148438 0.02539062 0.67578125 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.55664062 0.00585938
 0.015625   0.06445312 0.25585938 0.         0.         0.06445312
 0.00976562 0.         0.08203125 0.        ]","[-0.0234375  -0.06640625  0.09765625 -0.81640625 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.90234375  0.01171875
  0.00976562  0.08203125 -0.93359375  0.01367188  0.01171875  0.08203125
  0.00976562  0.          0.06445312 -1.046875  ]"
18,"[-0.01367188 -0.03125    -0.05273438  0.03320312 -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04882812]","[0.02734375 0.02148438 0.02539062 0.67578125 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.00585938 0.015625
 0.06445312 0.         0.         0.06445312 0.00976562 0.01757812
 0.0625    ]","[-0.0234375  -0.06640625  0.09765625 -0.81445312 -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625
  0.08007812]"
19,"[-0.01367188 -0.03125    -0.05273438  0.03320312 -0.01367188 -0.03125
 -0.05273438  0.         -0.01367188 -0.02929688 -0.05273438 -0.03515625
 -0.07421875  0.046875   -0.4296875  -0.03710938 -0.07617188  0.04296875
  0.36328125 -0.03515625 -0.07421875  0.04296875]","[0.02734375 0.02148438 0.02539062 0.67773438 0.02929688 0.03515625
 0.         0.7578125  0.0234375  0.01757812 0.04882812 0.00585938
 0.015625   0.06445312 0.         0.         0.         0.06445312
 0.95117188 0.00976562 0.01757812 0.08203125]","[-0.0234375  -0.06640625  0.09765625 -0.81445312 -0.01953125 -0.06054688
  0.10546875 -0.74023438 -0.02539062 -0.06835938  0.08789062  0.01171875
  0.00976562  0.08203125 -0.99023438  0.01367188  0.01171875  0.08203125
 -0.2890625   0.00976562  0.00390625  0.06445312]"
20,"[-0.01367188 -0.03125    -0.05273438  0.03320312 -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.03320312 -0.03515625
 -0.07421875  0.046875    0.29882812 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07421875  0.04296875  0.33007812]","[0.02734375 0.02148438 0.02539062 0.6796875  0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.59375    0.00585938
 0.015625   0.06445312 0.93164062 0.         0.         0.06445312
 0.00976562 0.01757812 0.08203125 0.90039062]","[-0.0234375  -0.06640625  0.09765625 -0.8125     -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.87695312  0.01171875
  0.00976562  0.08203125 -0.40625     0.01367188  0.01171875  0.08203125
  0.00976562  0.00390625  0.06640625 -0.45117188]"
21,"[-0.01367188 -0.03125    -0.05273438  0.03320312 -0.01367188 -0.03125
 -0.05273438 -0.01367188 -0.02929688 -0.05273438  0.03320312 -0.03515625
 -0.07421875  0.046875   -0.59570312 -0.03710938 -0.07617188  0.04296875
 -0.03515625 -0.07421875  0.04882812 -0.59570312]","[0.02734375 0.02148438 0.02539062 0.75390625 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.6484375  0.00585938
 0.015625   0.06445312 0.69726562 0.         0.         0.06445312
 0.00976562 0.01757812 0.0625     0.57421875]","[-0.0234375  -0.06640625  0.09765625 -0.7421875  -0.01953125 -0.06054688
  0.10546875 -0.02539062 -0.06835938  0.08789062 -0.8359375   0.01171875
  0.00976562  0.08203125 -0.53125     0.01367188  0.01171875  0.08203125
  0.00976562  0.00390625  0.08007812 -0.66210938]"
22,"[-0.01367188 -0.03125    -0.05273438  0.03320312 -0.01367188 -0.03125
 -0.05273438 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875
  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04882812]","[0.02734375 0.02148438 0.02734375 0.78710938 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.00585938 0.015625
 0.06445312 0.         0.         0.06445312 0.00976562 0.01757812
 0.0625    ]","[-0.0234375  -0.06640625  0.09570312 -0.70898438 -0.01953125 -0.06054688
  0.10546875 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562
  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562  0.00390625
  0.08007812]"
23,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.01367188 -0.02929688 -0.05273438 -0.03515625 -0.07421875  0.046875
 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02539062 0.02929688 0.03320312 0.
 0.0234375  0.01757812 0.046875   0.00585938 0.015625   0.0625
 0.         0.         0.06445312 0.00976562 0.         0.0625    ]","[-0.0234375  -0.06640625  0.09765625 -0.01953125 -0.06054688  0.1015625
 -0.02539062 -0.06835938  0.08789062  0.01171875  0.00976562  0.08203125
  0.01367188  0.01171875  0.08398438  0.00976562  0.          0.08007812]"
24,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05273438  0.05273438 -0.01367188 -0.02929688 -0.05273438  0.05664062
 -0.03515625 -0.07421875  0.046875    0.11328125 -0.03710938 -0.07617188
  0.04296875  0.11328125 -0.03515625 -0.07421875  0.04882812  0.11328125]","[0.02734375 0.02148438 0.02539062 0.12304688 0.02929688 0.03515625
 0.         0.12109375 0.0234375  0.01757812 0.046875   0.12695312
 0.00585938 0.015625   0.0625     0.         0.         0.
 0.06445312 0.01171875 0.00976562 0.01757812 0.0625     0.        ]","[-0.0234375  -0.06640625  0.09765625  0.06835938 -0.01953125 -0.06054688
  0.10546875  0.07617188 -0.02539062 -0.06835938  0.08789062  0.05859375
  0.01171875  0.00976562  0.08203125 -0.109375    0.01367188  0.01171875
  0.08398438 -0.09960938  0.00976562  0.00390625  0.08007812 -0.12109375]"
25,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05273438  0.05273438 -0.01367188 -0.02929688 -0.05273438  0.05664062
  0.09960938 -0.03515625 -0.07421875  0.046875    0.11328125 -0.03710938
 -0.07617188  0.04296875  0.11328125 -0.03515625 -0.07617188  0.04296875
  0.11328125  0.52929688]","[0.02734375 0.02148438 0.02539062 0.12109375 0.02929688 0.03515625
 0.         0.12109375 0.0234375  0.01757812 0.046875   0.12695312
 0.81640625 0.00585938 0.015625   0.06445312 0.         0.
 0.         0.06445312 0.02929688 0.00976562 0.         0.08203125
 0.         0.421875  ]","[-0.0234375  -0.06640625  0.09765625  0.06835938 -0.01953125 -0.06054688
  0.10546875  0.07617188 -0.02539062 -0.06835938  0.08789062  0.05859375
 -0.66796875  0.01171875  0.00976562  0.08203125 -0.10742188  0.01367188
  0.01171875  0.08398438 -0.09570312  0.00976562  0.          0.06640625
 -0.11914062 -0.81445312]"
26,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.01367188 -0.03125
 -0.05664062  0.05664062 -0.01367188 -0.02929688 -0.05273438  0.06054688
  0.          0.         -0.03515625 -0.07421875  0.046875    0.11328125
 -0.03710938 -0.07617188  0.04296875  0.11328125 -0.03515625 -0.07617188
  0.04296875  0.11914062 -0.39648438]","[0.02734375 0.02148438 0.02539062 0.12109375 0.02929688 0.03515625
 0.         0.11523438 0.0234375  0.01757812 0.046875   0.12304688
 0.84960938 0.93945312 0.00585938 0.015625   0.06445312 0.
 0.         0.         0.06445312 0.01953125 0.00976562 0.
 0.08203125 0.         0.        ]","[-0.0234375  -0.06640625  0.09765625  0.0703125  -0.01953125 -0.06054688
  0.1015625   0.08007812 -0.02539062 -0.06835938  0.08789062  0.06445312
 -0.6328125  -0.56640625  0.01171875  0.00976562  0.08203125 -0.109375
  0.01367188  0.01171875  0.08398438 -0.09765625  0.00976562  0.
  0.06445312 -0.11523438  0.9921875 ]"
27,"[-0.01367188 -0.03125    -0.05273438  0.05664062 -0.06445312 -0.06640625
 -0.01367188 -0.03125    -0.05273438 -0.01367188 -0.02929688 -0.05273438
  0.05664062 -0.06445312 -0.03320312 -0.03515625 -0.07421875  0.046875
  0.11328125 -0.03710938 -0.07617188  0.04296875 -0.03515625 -0.07421875
  0.04296875  0.11328125]","[0.02734375 0.02148438 0.02539062 0.12304688 0.80078125 0.88671875
 0.02929688 0.03515625 0.         0.0234375  0.01757812 0.046875
 0.12890625 0.76367188 0.8203125  0.00585938 0.015625   0.06445312
 0.         0.         0.         0.06445312 0.00976562 0.01757812
 0.08203125 0.        ]","[-0.0234375  -0.06640625  0.09765625  0.06835938 -0.63085938 -0.57421875
 -0.01953125 -0.06054688  0.10546875 -0.02539062 -0.06835938  0.08789062
  0.05664062 -0.67578125 -0.66992188  0.01171875  0.00976562  0.08203125
 -0.109375    0.01367188  0.01171875  0.08398438  0.00976562  0.00390625
  0.06640625 -0.12109375]"
28,"[-0.01367188 -0.03125    -0.05273438  0.         -0.01367188 -0.03125
 -0.05664062 -0.01367188 -0.02929688 -0.05273438  0.03125     0.03320312
 -0.03515625 -0.07421875  0.046875    0.62890625 -0.03710938 -0.07617188
  0.04296875 -0.03710938 -0.07617188  0.04296875 -0.28710938  0.66210938]","[0.02734375 0.02148438 0.02539062 0.82617188 0.02929688 0.03515625
 0.         0.0234375  0.01757812 0.046875   0.63476562 0.76953125
 0.00585938 0.015625   0.06445312 0.43359375 0.         0.
 0.06445312 0.00390625 0.         0.08203125 0.96875    0.        ]","[-0.0234375  -0.06640625  0.09765625 -0.6640625  -0.01953125 -0.06054688
  0.1015625  -0.02539062 -0.06835938  0.08789062 -0.80078125 -0.72851562
  0.01171875  0.00976562  0.08203125 -0.734375    0.01367188  0.01171875
  0.08203125  0.0078125   0.          0.06445312  0.15234375 -1.01757812]"
29,"[-0.01367188 -0.03125    -0.05273438 -0.06640625 -0.01367188 -0.03125
 -0.05273438 -0.72070312 -0.01367188 -0.02929688 -0.05273438 -0.03320312
 -0.03515625 -0.07421875  0.046875   -0.49609375 -0.03710938 -0.07617188
  0.04296875 -0.03515625 -0.07421875  0.04296875 -0.46289062]","[0.02734375 0.02148438 0.02539062 0.8984375  0.02929688 0.03515625
 0.         3.171875   0.0234375  0.01757812 0.046875   0.8671875
 0.00585938 0.015625   0.06445312 0.90429688 0.         0.
 0.06445312 0.00976562 0.01757812 0.08203125 0.9296875 ]","[-0.0234375  -0.06640625  0.09765625 -0.55859375 -0.01953125 -0.06054688
  0.10546875  0.5078125  -0.02539062 -0.06835938  0.08789062 -0.60742188
  0.01171875  0.00976562  0.08203125 -0.24023438  0.01367188  0.01171875
  0.08203125  0.00976562  0.00390625  0.06445312 -0.20703125]"
30,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05664062
 -0.7109375  -0.72070312 -0.01367188 -0.02929688 -0.05273438  0.16015625
 -0.16601562 -0.20507812 -0.03515625 -0.07421875  0.046875   -0.03710938
 -0.07617188  0.04296875 -0.03515625 -0.07617188  0.04296875 -0.22265625
  0.1328125   0.82226562]","[0.02734375 0.02148438 0.02539062 0.02929688 0.03515625 0.
 3.12304688 3.17773438 0.0234375  0.01757812 0.046875   0.72460938
 1.00976562 1.0546875  0.00585938 0.015625   0.06445312 0.
 0.         0.06445312 0.00976562 0.         0.08398438 0.95898438
 0.6953125  0.72070312]","[-0.0234375  -0.06640625  0.09765625 -0.01953125 -0.06054688  0.1015625
  0.57421875  0.47265625 -0.02539062 -0.06835938  0.08789062 -0.703125
 -0.27148438 -0.21679688  0.01171875  0.00976562  0.08203125  0.01367188
  0.01171875  0.08203125  0.00976562  0.          0.06445312 -0.2734375
 -0.7890625   0.08007812]"
31,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.7109375  -0.01367188 -0.02929688 -0.05273438 -0.8125     -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07421875  0.04296875]","[0.02734375 0.02148438 0.02539062 0.02929688 0.03515625 0.
 3.09960938 0.0234375  0.01757812 0.046875   3.02539062 0.00585938
 0.015625   0.06445312 0.         0.         0.06445312 0.00976562
 0.01757812 0.08203125]","[-0.0234375  -0.06640625  0.09765625 -0.01953125 -0.06054688  0.10546875
  0.68554688 -0.02539062 -0.06835938  0.08789062  0.87890625  0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.08203125  0.00976562
  0.00390625  0.06445312]"
32,"[-0.01367188 -0.03125    -0.05273438 -0.01367188 -0.03125    -0.05273438
 -0.8125     -0.01367188 -0.02929688 -0.05273438 -0.8125     -0.03515625
 -0.07421875  0.046875   -0.03710938 -0.07617188  0.04296875 -0.03515625
 -0.07617188  0.04882812]","[0.02734375 0.02148438 0.02539062 0.02929688 0.03515625 0.
 3.07617188 0.0234375  0.01757812 0.04882812 3.015625   0.00585938
 0.015625   0.06445312 0.         0.         0.06445312 0.00976562
 0.         0.06445312]","[-0.0234375  -0.06640625  0.09765625 -0.01953125 -0.06054688  0.10546875
  0.68359375 -0.02539062 -0.06835938  0.08789062  0.9140625   0.01171875
  0.00976562  0.08203125  0.01367188  0.01171875  0.08398438  0.00976562
  0.          0.08007812]"
