frame,x,y,z
35,"[ 1.265625    1.38085938  1.2890625   1.32226562  1.27148438  1.359375
 -1.63476562 -1.6796875 ]","[1.859375   1.140625   1.27734375 1.36328125 0.703125   0.6328125
 0.34960938 0.42578125]","[ 0.06054688 -0.69726562 -0.47460938 -0.29882812  0.         -0.04101562
  0.23242188  0.05859375]"
36,"[1.2578125  1.41601562 1.1953125  1.28125    1.31835938 1.265625
 1.3046875  1.34570312 1.23046875 1.31835938 1.35351562 1.39453125]","[1.32421875 1.35742188 1.04492188 1.0234375  1.05273438 0.80078125
 0.81835938 0.85546875 1.06445312 1.02734375 0.72265625 0.77148438]","[ 0.09179688  0.17773438 -0.14648438 -0.02539062  0.05664062  0.09179688
  0.14453125  0.          0.21289062  0.23632812  0.19726562  0.02539062]"
37,"[1.28125    1.31445312 1.24609375 1.28125    1.31445312 1.40625
 1.50195312 1.28125    1.31445312 1.34765625 1.265625   1.40234375
 1.49414062 1.40234375 1.4453125 ]","[1.22851562 1.26757812 1.1328125  1.20507812 1.2578125  1.24023438
 1.17578125 1.19335938 1.23242188 1.27929688 0.77148438 0.64257812
 0.54882812 0.63085938 0.64257812]","[ 0.1640625   0.08398438  0.4140625   0.2890625   0.18359375 -0.01367188
 -0.24023438  0.328125    0.31445312  0.25585938  0.23242188  0.11914062
  0.07421875  0.16992188  0.20507812]"
38,"[1.25195312 1.28125    1.36328125 1.33398438 1.3359375  1.42773438
 1.359375   1.35351562 1.34570312 1.38476562 1.359375   1.40234375
 1.4453125  1.45117188 1.4453125 ]","[1.64648438 1.63085938 1.8359375  0.93945312 1.16015625 1.12890625
 0.62890625 0.74804688 0.85546875 0.86523438 0.62109375 0.65039062
 0.67382812 0.51171875 0.66601562]","[ 0.41601562  0.59375    -0.21679688  0.17773438 -0.20703125 -0.16601562
  0.08203125 -0.02148438  0.03125     0.16601562  0.1328125   0.0625
  0.015625    0.16601562  0.10351562]"
39,"[ 1.21289062  1.30078125  1.3359375   1.2578125   1.28125     1.37109375
  1.19335938  1.28125     1.40234375  1.34570312  1.38476562  0.
  1.3125      1.40234375  1.4453125   1.43554688 -0.07617188  0.
  1.3125      1.45117188  1.4453125   0.83789062]","[1.77929688 1.09570312 1.1015625  1.27148438 0.9921875  0.95507812
 1.0390625  0.95898438 0.64453125 0.77148438 0.67578125 1.09179688
 0.69140625 0.65234375 0.671875   0.79101562 0.6796875  0.83203125
 0.6640625  0.52148438 0.67382812 2.2890625 ]","[ 0.12890625  0.33789062  0.41796875  0.38085938  0.25195312  0.23242188
  0.7109375   0.78320312  0.11523438  0.37109375  0.56445312  2.23242188
  0.22460938  0.05078125  0.05859375  0.08203125  2.33984375  2.34179688
  0.29492188  0.1328125   0.03515625 -0.05859375]"
40,"[-1.72265625  1.37695312  1.24609375  1.28125     1.31445312  1.29492188
  1.38476562  1.21289062  1.30078125  1.3359375   1.31445312  1.3046875
  1.34570312  1.38476562  1.24609375  1.31640625  1.359375    1.40234375
  1.39453125  1.38476562  1.453125    1.45117188  1.4453125 ]","[1.98046875 1.72070312 1.20507812 1.23828125 1.26171875 0.92382812
 0.88085938 1.1484375  1.14453125 1.1640625  1.26953125 0.81445312
 0.83398438 0.81054688 1.20117188 0.60742188 0.63085938 0.65429688
 0.71289062 0.61328125 0.34179688 0.5234375  0.64257812]","[ 0.015625    0.01171875  0.015625    0.05273438  0.15625    -0.10742188
  0.         -0.24023438  0.08789062  0.1875      0.05078125 -0.15820312
  0.18945312  0.34570312  0.11328125  0.09765625 -0.06054688 -0.00976562
  0.296875    0.63085938  0.14453125  0.12304688  0.19921875]"
41,"[1.35546875 1.3359375  1.2578125  1.38085938 1.4765625  1.42382812
 1.46289062 1.39257812 1.27148438 1.265625   1.38476562 1.42382812
 1.46289062 1.27148438 1.49804688 1.49804688]","[1.078125   1.16796875 1.26367188 1.29492188 1.27539062 0.90625
 0.92773438 1.09960938 0.703125   0.79882812 0.87304688 0.88085938
 0.9296875  0.703125   0.38085938 0.36132812]","[ 0.109375    0.15820312  0.40625     0.33203125  0.26367188  0.
  0.07226562  0.1640625   0.04296875  0.09960938  0.1171875  -0.21289062
  0.046875    0.00585938 -0.04296875  0.13085938]"
42,"[ 0.0625      1.33398438  1.37109375  1.30078125  1.35351562  1.34570312
  1.38476562  1.37109375  1.27148438  1.3125      1.3046875   1.34570312
  1.38476562  1.37109375  0.          1.31640625  1.359375    1.24609375
  0.          0.          1.359375   -1.546875    0.          1.453125
  1.49804688]","[1.71484375 0.953125   0.984375   1.140625   0.74414062 0.84570312
 0.87695312 0.984375   0.703125   0.7265625  0.79101562 0.7890625
 0.83984375 0.96484375 1.30273438 0.59570312 0.625      0.74609375
 1.02929688 0.8984375  0.61132812 0.         0.81445312 0.37109375
 0.38085938]","[-1.05664062 -0.07421875 -0.00390625  0.12109375  0.08007812  0.13476562
  0.0703125   0.00390625 -0.04101562  0.0234375   0.25585938  0.33007812
  0.265625    0.1953125   2.00390625  0.15429688  0.11132812  0.65820312
  2.15820312  2.265625    0.16601562 -0.08398438 -2.24804688  0.01953125
 -0.046875  ]"
43,"[ 1.32226562  1.35351562  1.58203125  1.265625    1.35546875  1.34570312
  1.33398438  1.16015625  1.57226562  1.50390625  1.36328125  1.3125
  1.35351562  1.34570312  1.38476562  1.4765625   1.46289062  1.55859375
  0.          1.27539062  1.31640625  1.40625     1.35351562  1.34570312
  1.38476562  0.          1.31835938  1.2265625   1.265625    1.453125
 -1.546875   -1.6875      1.57226562]","[1.51757812 1.5234375  1.35546875 1.11328125 1.06835938 0.83007812
 0.92382812 0.9296875  0.68945312 0.9453125  0.5        0.7265625
 0.73632812 0.83203125 0.88085938 0.65820312 0.90429688 0.8515625
 1.484375   0.58984375 0.60351562 0.5        0.73632812 0.83203125
 0.87890625 1.43945312 0.47265625 0.703125   0.703125   0.37109375
 0.         0.         0.71289062]","[ 0.09179688 -0.32226562 -0.33007812  0.0703125   0.17773438  0.203125
  0.24804688  0.79882812 -0.25       -0.140625   -0.0703125  -0.01367188
  0.13671875  0.20117188 -0.0078125  -0.484375   -0.21875    -0.13867188
  1.875       0.08007812  0.11328125  0.1484375   0.13867188  0.1953125
 -0.06640625  1.91015625  0.12890625  0.33789062  0.390625   -0.03515625
 -0.18164062 -0.875      -0.16992188]"
44,"[1.32226562 1.35351562 1.38476562 1.40625    1.38085938 1.41796875
 1.2578125  1.39453125 1.33398438 1.42382812 1.57226562 1.50390625
 1.48632812 1.3125     1.35351562 1.39453125 1.43554688 1.42382812
 1.51757812 1.23046875 1.359375   1.35351562 1.34570312 1.43554688
 1.4765625  1.27539062 1.40625    1.45117188 1.453125  ]","[1.46875    1.53710938 1.58007812 1.24023438 1.30273438 1.49804688
 0.87695312 0.75       0.95703125 0.90625    0.71875    0.95507812
 1.0625     0.72460938 0.74804688 0.76953125 0.7890625  0.90429688
 0.83007812 0.6796875  0.53515625 0.69921875 0.84765625 0.79492188
 0.81640625 0.58789062 0.45507812 0.51367188 0.30664062]","[-0.39453125 -0.24609375 -0.18554688  0.04101562  0.296875   -0.046875
 -0.21484375 -0.17773438 -0.01757812 -0.00976562 -0.14257812 -0.0234375
 -0.09375     0.04882812  0.0078125  -0.0625     -0.09179688 -0.05273438
 -0.13085938  0.046875    0.33984375  0.26757812  0.109375    0.
 -0.01171875  0.08789062  0.25585938  0.16015625 -0.2109375 ]"
