frame,x,y,z
21,"[ 0.83007812  0.7734375   0.7421875   0.6953125   0.72460938  0.75195312
 -0.80078125 -0.81835938  0.72460938  0.71289062 -0.80078125 -0.81835938
  0.73242188  0.76171875  0.79101562 -0.80078125 -0.81835938  0.76953125
  0.80664062  0.77539062  0.6953125   0.80078125  0.79101562 -0.80078125
 -0.81835938 -0.90820312  0.86132812  0.80664062  0.77539062  0.80859375
  0.6953125   0.76171875  0.79101562 -0.80078125 -0.81835938  0.421875  ]","[0.51171875 0.65039062 0.73046875 0.91015625 0.91601562 0.89648438
 1.68359375 1.71679688 0.88671875 0.8828125  1.69140625 1.66796875
 0.91210938 0.94140625 0.95898438 1.78320312 1.8203125  0.61328125
 0.64453125 0.74023438 0.9375     0.90039062 0.93554688 1.7578125
 1.796875   0.1640625  0.47070312 0.63085938 0.734375   0.6640625
 0.92578125 0.9140625  0.90625    1.72460938 1.76171875 1.00390625]","[ 0.13476562  0.20507812  0.28125     0.24804688  0.3515625   0.48242188
  0.6328125   0.66601562  0.41796875  0.5625      0.61328125  0.78125
  0.06640625  0.1328125   0.2421875   0.234375    0.28710938  0.04492188
  0.01367188  0.125       0.10742188  0.1875      0.31640625  0.3828125
  0.40234375  0.1640625   0.07226562  0.125       0.15429688  0.4140625
  0.17773438  0.26757812  0.39257812  0.51367188  0.5390625  -0.28125   ]"
22,"[ 0.67773438  0.7421875   0.77539062  0.73828125  0.76953125  0.76171875
  0.75195312 -0.86132812  0.6953125   0.72460938  0.75195312 -0.86132812
  0.73242188  0.76171875  0.79101562 -0.72070312 -0.73828125 -0.75585938
  0.70703125  0.7734375   0.77539062  0.73828125  0.76953125  0.76171875
  0.79101562 -0.80078125 -0.75585938  0.72460938  0.76171875  0.73828125
  0.7421875   0.77539062  0.73828125  0.73242188  0.80078125  0.79101562
 -0.80078125 -0.83007812 -0.70703125 -0.73242188 -0.76953125]","[0.7109375  0.67382812 0.69726562 0.83007812 0.8515625  0.90234375
 0.94335938 1.66210938 0.89453125 0.9140625  0.91015625 1.578125
 0.9140625  0.94726562 0.97851562 1.76171875 1.8046875  1.83789062
 0.68359375 0.66992188 0.73828125 0.84765625 0.87890625 0.9375
 0.96289062 1.7578125  1.82421875 0.4921875  0.515625   0.65039062
 0.69726562 0.7109375  0.84179688 0.8984375  0.890625   0.94140625
 1.73242188 0.         0.30078125 0.25390625 0.140625  ]","[ 0.07421875  0.24414062  0.27539062  0.17578125  0.24023438  0.30273438
  0.38476562  0.609375    0.29882812  0.35742188  0.45703125  0.80273438
  0.04101562  0.08984375  0.13867188  0.26171875  0.27539062  0.33398438
 -0.04296875  0.13085938  0.13476562  0.03515625  0.09570312  0.15820312
  0.2265625   0.38085938  0.40234375  0.1640625   0.1796875  -0.01171875
  0.16992188  0.23828125  0.10742188  0.17382812  0.2265625   0.29882812
  0.48828125 -0.59375    -0.61523438 -0.52734375 -0.59765625]"
23,"[-0.83007812 -0.83789062 -0.91015625 -0.94921875  0.73242188  0.72460938
  0.75195312 -0.86132812  0.68554688  0.76953125  0.76171875  0.79101562
  0.77929688 -0.78125    -0.73828125 -0.81835938 -0.80078125  0.7421875
 -0.91015625  0.703125    0.73242188  0.76171875  0.79101562  0.8203125
 -0.78125    -0.80078125 -0.80078125 -0.87109375 -0.84179688 -0.94921875
  0.76953125  0.76171875  0.79101562 -0.80078125  0.76953125  0.70898438
  0.703125    0.67773438 -0.83789062 -0.94921875  0.80078125  0.7421875
  0.703125  ]","[0.45507812 0.58203125 0.5390625  0.49023438 0.88671875 0.9453125
 0.97070312 1.625      0.9453125  0.88476562 0.95117188 0.984375
 1.04296875 1.73632812 1.8046875  1.82617188 0.56640625 0.68164062
 0.56054688 0.87695312 0.91015625 0.94335938 0.97265625 0.9921875
 1.7109375  1.75       0.5703125  0.54296875 0.66210938 0.52734375
 0.8671875  0.93164062 0.95703125 1.703125   0.34375    0.69335938
 0.84375    0.69921875 0.59765625 0.51953125 0.25390625 0.66992188
 0.8671875 ]","[0.26953125 0.15429688 0.21289062 0.3515625  0.22851562 0.265625
 0.30859375 0.703125   0.34765625 0.01171875 0.0390625  0.09570312
 0.1640625  0.25976562 0.27148438 0.24414062 0.09375    0.22265625
 0.14648438 0.0625     0.0859375  0.12109375 0.171875   0.25976562
 0.39257812 0.41992188 0.0625     0.11132812 0.1171875  0.29296875
 0.17382812 0.19335938 0.24414062 0.578125   0.50976562 0.28125
 0.2421875  0.14648438 0.06445312 0.30664062 0.51367188 0.25585938
 0.140625  ]"
24,"[-0.89257812  0.7734375  -0.94335938  0.66796875  0.66015625  0.6484375
  0.71289062  0.73242188  0.72460938  0.75195312 -0.78125    -0.80078125
  0.7734375   0.77539062  0.703125    0.6953125   0.72460938  0.75195312
  0.77929688 -0.78125    -0.80078125 -0.86132812  0.7734375   0.703125
  0.66015625  0.68554688  0.75195312 -0.78125    -0.80078125  0.76953125
 -0.90234375  0.77539062 -0.87890625 -0.90234375 -0.87695312 -0.84375
  0.76953125 -0.90234375 -0.87890625]","[0.25390625 0.63085938 0.         0.89453125 0.953125   0.98632812
 0.96679688 0.9140625  0.97265625 1.00390625 1.73632812 1.77734375
 0.671875   0.74609375 0.87695312 0.93945312 0.96289062 0.98828125
 1.         1.71679688 1.75390625 0.44726562 0.65625    0.87304688
 0.9609375  0.9765625  0.96289062 1.68945312 1.73046875 0.6015625
 0.33203125 0.72265625 0.5        0.39648438 0.53515625 0.48632812
 0.60546875 0.375      0.55273438]","[0.33007812 0.2578125  0.60742188 0.13671875 0.17382812 0.30859375
 0.3984375  0.04101562 0.12109375 0.17382812 0.26757812 0.27929688
 0.11523438 0.0625     0.03125    0.08398438 0.18359375 0.24804688
 0.33984375 0.37109375 0.40039062 0.1640625  0.1875     0.09179688
 0.12890625 0.25195312 0.33398438 0.48046875 0.49414062 0.13085938
 0.37304688 0.203125   0.4921875  0.3046875  0.33007812 0.5625
 0.10546875 0.33007812 0.43359375]"
25,"[-0.87890625 -0.86132812 -0.90234375  0.84179688 -0.9140625   0.66015625
  0.68554688  0.6953125   0.72460938  0.6328125  -0.72070312 -0.80078125
 -0.83007812  0.80664062  0.84179688  0.66796875  0.6953125   0.68554688
  0.6328125  -0.78125    -0.73828125 -0.84960938 -0.86132812 -0.87109375
  0.84179688 -0.87890625  0.6953125   0.68554688 -0.78125    -0.80078125
  0.7734375  -0.94335938  0.84375    -0.953125   -0.51367188  0.76953125
 -0.90234375 -0.91015625 -0.87890625 -0.47460938  0.76953125  0.80664062
 -0.91015625  0.66796875]","[0.3125     0.47070312 0.49414062 0.51367188 0.61523438 0.76367188
 0.76953125 0.90429688 0.9296875  0.95703125 1.75585938 1.7734375
 0.52148438 0.53710938 0.59960938 0.8515625  0.87304688 0.89648438
 0.875      1.71289062 1.78125    0.39453125 0.4765625  0.546875
 0.56445312 0.69335938 0.82421875 0.83789062 1.69335938 1.7421875
 0.47070312 0.43164062 0.74023438 0.65625    1.14648438 0.3125
 0.49804688 0.5625     0.70117188 1.13085938 0.         0.46484375
 0.52539062 0.79296875]","[ 0.09570312  0.07421875  0.06445312  0.43554688  0.22851562  0.59570312
  0.65039062  0.26757812  0.31445312  0.53515625  0.29882812  0.30859375
 -0.08398438  0.35351562  0.30664062  0.30664062  0.35742188  0.45898438
  0.66015625  0.39257812  0.3984375   0.03710938 -0.01367188  0.08203125
  0.3671875   0.11523438  0.45898438  0.56054688  0.46679688  0.45117188
  0.49414062  0.29492188  0.078125    0.1875      0.15820312  0.52929688
 -0.0390625   0.13476562 -0.01953125  0.3125      0.62890625  0.4453125
  0.2421875   0.4375    ]"
26,"[-0.87890625 -0.92382812 -0.93554688 -1.01171875 -0.80859375  0.80664062
  0.80078125  0.83007812  0.703125    0.80664062  0.83789062  0.87109375
 -0.78125    -0.73828125  0.87890625  0.89648438 -0.87890625 -0.92382812
 -0.93554688  0.80859375  0.703125    0.80664062  0.83789062  0.87109375
 -0.78125    -0.80078125  0.87890625  0.89648438 -0.87890625 -0.92382812
 -0.90234375  0.80859375  0.66796875  0.80664062  0.80078125  0.87109375
 -0.78125    -0.80078125  0.80664062  0.7421875   0.59765625  0.7734375
 -1.01171875 -0.9765625  -0.80859375]","[0.32617188 0.33398438 0.36914062 0.         0.77929688 0.7578125
 0.82421875 0.8984375  0.87109375 0.83398438 0.86914062 0.91210938
 1.72851562 1.79492188 2.09179688 2.14648438 0.3046875  0.34179688
 0.40820312 0.60742188 0.85351562 0.81640625 0.84960938 0.90039062
 1.70703125 1.74804688 2.1015625  2.17578125 0.32617188 0.34179688
 0.48046875 0.6484375  0.86132812 0.79101562 0.86328125 0.88085938
 1.67382812 1.73828125 2.1171875  0.54296875 0.88671875 0.68164062
 0.08007812 0.2578125  0.765625  ]","[-0.01757812  0.07617188  0.23242188  0.453125   -0.07617188  0.38671875
  0.40625     0.32226562  0.11523438  0.17382812  0.16210938  0.1171875
  0.30664062  0.33007812 -0.5859375  -0.55078125 -0.1171875  -0.0078125
  0.15429688  0.375       0.203125    0.2421875   0.24804688  0.18945312
  0.4140625   0.42382812 -0.5546875  -0.421875   -0.02148438  0.03320312
  0.13867188  0.296875    0.28125     0.31445312  0.31835938  0.26367188
  0.53125     0.46679688 -0.60351562  0.56445312  0.3515625  -0.03320312
  0.3671875   0.37695312 -0.15820312]"
27,"[-0.90820312 -0.92382812 -0.94335938  0.80664062  0.83789062  0.7734375
  0.84179688  0.87695312  0.83007812 -0.76171875 -0.78125    -0.73828125
 -0.87890625 -0.92382812 -0.91015625  0.80859375  0.84179688  0.87695312
  0.87109375 -0.8203125  -0.78125    -0.80078125  0.72265625 -0.87890625
 -0.86132812  0.70898438 -0.87695312  0.80859375  0.80664062  0.87695312
 -0.84179688  0.45703125  0.67773438  0.77539062 -0.80664062]","[0.18554688 0.32617188 0.37109375 0.734375   0.75       0.8046875
 0.77148438 0.79296875 0.95117188 1.68945312 1.72851562 1.79296875
 0.32617188 0.31445312 0.5390625  0.75585938 0.75195312 0.76367188
 0.890625   1.640625   1.703125   1.74023438 0.30859375 0.31054688
 0.47460938 0.74414062 0.5703125  0.72265625 0.75976562 0.7265625
 1.63867188 0.85546875 0.66210938 0.71679688 0.625     ]","[ 0.140625    0.10351562  0.3671875   0.43164062  0.46875     0.14648438
  0.26171875  0.296875    0.07617188  0.29101562  0.31054688  0.34375
 -0.02539062 -0.13476562  0.20898438  0.20507812  0.31640625  0.3671875
  0.23046875  0.38671875  0.4296875   0.45703125  0.13671875  0.09960938
  0.05273438  0.07617188  0.26367188  0.29882812  0.38476562  0.4375
  0.54882812 -0.73828125  0.26757812  0.22265625  0.15820312]"
28,"[ 0.8359375  -0.84960938 -0.86132812 -0.93554688  0.703125    0.76953125
  0.80078125  0.7734375   0.80664062  0.83789062  0.87109375 -0.76171875
 -0.78125    -0.84960938 -0.89257812 -0.90234375  0.7421875   0.7734375
  0.76953125  0.83789062  0.87109375 -0.76171875 -0.78125     0.73828125
  0.8359375  -0.84960938 -0.86132812 -0.93554688  0.73828125  0.76953125
  0.80078125 -0.78125     0.7421875 ]","[0.24804688 0.375      0.45117188 0.40234375 0.796875   0.7578125
 0.75195312 0.8046875  0.82617188 0.83984375 0.86523438 1.68945312
 1.7265625  0.39648438 0.41210938 0.49804688 0.75195312 0.79296875
 0.83398438 0.81054688 0.81640625 1.66601562 1.703125   0.3984375
 0.29492188 0.39257812 0.46679688 0.42773438 0.80273438 0.8046875
 0.80664062 1.65820312 0.55664062]","[0.1875     0.12695312 0.15234375 0.16601562 0.36914062 0.45507812
 0.52929688 0.13671875 0.20703125 0.27734375 0.31054688 0.2890625
 0.31640625 0.02148438 0.06054688 0.04296875 0.21679688 0.19726562
 0.29101562 0.35351562 0.421875   0.40429688 0.43164062 0.0859375
 0.09570312 0.05078125 0.09375    0.08007812 0.27539062 0.3671875
 0.44140625 0.57617188 0.45117188]"
29,"[-0.84960938 -0.89257812 -0.87109375 -0.87695312  0.73828125  0.76953125
  0.80078125 -0.61523438 -0.50390625  0.80859375  0.80664062  0.83789062
  0.79101562 -0.76171875 -0.78125    -0.84960938 -0.92382812 -0.83789062
  0.70703125  0.80859375  0.80664062  0.80078125  0.79101562 -0.76171875
 -0.78125     0.87890625 -0.84960938 -0.89257812 -0.80664062 -0.84179688
  0.7734375   0.76953125  0.83789062  0.82226562 -0.84375    -0.80859375
  0.67382812 -2.31640625]","[0.3359375  0.31640625 0.5390625  0.61328125 0.73046875 0.77148438
 0.79101562 0.         0.82421875 0.76757812 0.83007812 0.86132812
 0.98242188 1.68945312 1.72070312 0.3828125  0.30859375 0.59765625
 0.78710938 0.74804688 0.80664062 0.87890625 0.95898438 1.66015625
 1.69140625 2.15429688 0.35742188 0.3671875  0.64453125 0.671875
 0.75976562 0.81835938 0.79882812 2.23828125 0.7421875  0.70507812
 0.79882812 0.        ]","[ 0.20898438  0.26953125  0.125       0.13476562  0.43164062  0.43164062
  0.46875     1.89257812 -1.76953125  0.15234375  0.18359375  0.203125
  0.10742188  0.29101562  0.35546875  0.09960938  0.14648438 -0.06054688
  0.20703125  0.23242188  0.26953125  0.2734375   0.234375    0.42382812
  0.47265625 -0.28515625  0.16992188  0.1953125   0.          0.03710938
  0.30078125  0.3359375   0.3828125   0.18359375  0.05078125  0.10546875
  0.26757812 -1.88867188]"
30,"[-0.84960938 -0.89257812 -0.93554688  0.77539062  0.7734375   0.80664062
  0.83789062  0.73242188  0.7421875   0.7734375   0.80664062  0.83789062
 -0.76171875 -0.78125    -0.8203125  -0.89257812 -0.90234375  0.7421875
  0.7734375   0.80664062  0.83789062 -0.76171875 -0.77929688 -0.84960938
 -0.89257812 -0.93554688  0.7421875   0.7734375   0.80664062  0.83789062
 -0.94335938  0.73242188  0.7734375   0.66796875  0.73242188  0.7734375 ]","[0.39453125 0.40625    0.33203125 0.72070312 0.734375   0.74804688
 0.77734375 0.78710938 0.77539062 0.8046875  0.83007812 0.86523438
 1.6875     1.71679688 0.4453125  0.41601562 0.44726562 0.765625
 0.78710938 0.81054688 0.84570312 1.66015625 0.421875   0.39648438
 0.4140625  0.37890625 0.75390625 0.765625   0.78320312 0.81835938
 0.1328125  0.55859375 0.65234375 0.58789062 0.         0.6015625 ]","[ 0.03710938  0.09179688  0.28125     0.20703125  0.35742188  0.40625
  0.421875    0.46679688  0.109375    0.14648438  0.18945312  0.19140625
  0.29882812  0.37304688 -0.0859375  -0.00585938  0.22070312  0.16015625
  0.21875     0.25585938  0.26171875  0.421875   -0.09179688  0.00976562
  0.0390625   0.21679688  0.2109375   0.28710938  0.33203125  0.3359375
  0.50585938 -0.17578125 -0.20117188 -0.02539062 -0.59960938 -0.3203125 ]"
31,"[-0.8203125  -0.89257812 -0.90234375  0.70703125  0.7734375   0.76953125
  0.80078125  0.73828125  0.76953125  0.7421875   0.7734375   0.84179688
  0.83789062 -0.7421875  -0.703125   -0.72070312  0.79101562 -0.89257812
 -0.87109375  0.7421875   0.7734375   0.80664062  0.83789062 -0.76171875
  0.79101562 -0.8203125  -0.86132812 -0.87109375  0.70703125  0.7734375
  0.80664062  0.80078125  0.73242188 -0.87695312 -0.8203125   0.76953125
  0.76171875]","[0.44921875 0.41601562 0.47070312 0.74804688 0.71289062 0.765625
 0.7890625  0.71679688 0.73242188 0.7734375  0.796875   0.78515625
 0.84960938 1.6484375  1.7109375  1.75585938 0.41601562 0.40429688
 0.55273438 0.75976562 0.77929688 0.79882812 0.81835938 1.65820312
 0.28320312 0.43164062 0.47460938 0.546875   0.77734375 0.75195312
 0.765625   0.82617188 0.33789062 0.546875   0.39257812 0.39453125
 0.38867188]","[-0.06640625  0.03125     0.16601562  0.32226562  0.3984375   0.44335938
  0.47265625  0.45507812  0.49609375  0.12109375  0.17773438  0.21875
  0.25        0.26953125  0.3125      0.30273438  0.28320312 -0.09570312
 -0.00585938  0.18945312  0.24804688  0.29296875  0.3359375   0.43164062
  0.07617188 -0.140625   -0.03320312  0.09179688  0.2421875   0.3203125
  0.36914062  0.40234375  0.47851562  0.31054688 -0.22851562  0.47070312
  0.38476562]"
32,"[-0.90820312 -0.953125   -0.93554688  0.7421875   0.7734375   0.80664062
  0.83789062  0.67382812  0.73828125  0.80664062  0.7421875   0.80859375
  0.84179688  0.83789062 -0.7421875  -0.76171875 -0.78125    -0.87890625
 -0.92382812  0.7421875   0.7421875   0.80859375  0.80664062  0.83789062
 -0.7421875  -0.76171875 -0.78125    -0.80664062 -0.87890625 -0.92382812
  0.70898438  0.77539062  0.7734375   0.84179688  0.83789062 -0.76171875
  0.70898438 -0.93554688 -0.96679688]","[0.11328125 0.         0.28320312 0.68945312 0.69140625 0.71484375
 0.79492188 0.6875     0.6640625  0.640625   0.765625   0.7421875
 0.76953125 0.875      1.6484375  1.68945312 1.73632812 0.26171875
 0.27734375 0.70507812 0.74609375 0.71875    0.78710938 0.859375
 1.62695312 1.66601562 1.71289062 0.29296875 0.24023438 0.25976562
 0.72265625 0.68359375 0.73242188 0.70898438 0.83203125 1.63671875
 0.72070312 0.20117188 0.        ]","[0.203125   0.27539062 0.33203125 0.37109375 0.43554688 0.4609375
 0.390625   0.484375   0.52929688 0.55859375 0.16210938 0.24609375
 0.265625   0.12695312 0.27148438 0.28320312 0.26757812 0.1953125
 0.203125   0.12890625 0.23828125 0.30664062 0.32421875 0.20898438
 0.3828125  0.40429688 0.38671875 0.23632812 0.22070312 0.22460938
 0.19921875 0.30664062 0.36328125 0.40039062 0.3046875  0.50585938
 0.20507812 0.38671875 0.359375  ]"
