frame,x,y,z
18,"[-0.24804688  0.64453125  0.66015625 -0.26367188 -0.22851562 -0.2265625
  0.5859375   0.6015625  -0.20898438  0.64453125  0.6015625  -0.24609375
 -0.20898438 -0.2265625  -0.2421875  -0.09375     0.64453125  0.66015625
 -0.47460938 -0.04492188]","[0.55273438 1.7578125  1.8046875  0.49023438 0.54492188 0.57226562
 1.77539062 1.82421875 0.56640625 1.75390625 1.81835938 0.50585938
 0.56640625 0.59960938 0.5859375  0.7421875  1.75976562 1.80273438
 0.28320312 0.69726562]","[ 0.0625      0.09375     0.05859375  0.078125    0.15234375  0.23046875
  0.14453125  0.05859375  0.07617188 -0.1640625  -0.15820312  0.01367188
  0.08398438  0.14453125  0.3046875  -0.046875   -0.04882812 -0.09960938
 -0.10546875 -0.08789062]"
19,"[-0.22851562 -0.2265625   0.5859375   0.6015625  -0.28125    -0.22851562
 -0.2265625   0.5859375   0.6015625  -0.22851562  0.64453125  0.6015625
 -0.26367188 -0.20898438 -0.20507812 -0.0703125   0.64453125  0.66015625]","[0.54882812 0.57226562 1.78125    1.82617188 0.48632812 0.55273438
 0.58789062 1.76757812 1.82226562 0.56445312 1.75390625 1.80859375
 0.49609375 0.56835938 0.60742188 0.74609375 1.75976562 1.80273438]","[ 0.13085938  0.23046875  0.04296875  0.02929688  0.01757812  0.11328125
  0.18164062  0.21484375  0.09960938  0.015625   -0.1484375  -0.25195312
 -0.03710938  0.0625      0.13867188 -0.03710938 -0.0703125  -0.10546875]"
20,"[-0.22851562 -0.2265625   0.5859375   0.6015625  -0.50976562 -0.19140625
 -0.2265625   0.5859375   0.6015625  -0.20507812  0.64453125  0.66015625
 -0.29882812 -0.19140625 -0.20507812 -0.22070312 -0.09375     0.64453125
  0.66015625 -0.31640625 -0.4921875 ]","[0.55859375 0.5625     1.77929688 1.82617188 0.21484375 0.578125
 0.60546875 1.76757812 1.82421875 0.6171875  1.75390625 1.78710938
 0.47460938 0.578125   0.61328125 0.66796875 0.74414062 1.75976562
 1.80078125 0.4375     0.        ]","[ 0.08984375  0.25390625  0.07421875 -0.00585938 -0.10351562 -0.01953125
  0.1171875   0.22460938  0.09179688  0.08203125 -0.15820312 -0.25
  0.04101562 -0.015625    0.11328125  0.02734375 -0.01757812 -0.06640625
 -0.12304688  0.15625    -0.37890625]"
21,"[-0.20507812  0.62890625  0.64453125  0.66015625 -0.4921875  -0.20898438
 -0.20507812 -0.140625    0.64453125  0.6015625  -0.18554688  0.64453125
  0.66015625 -0.52734375 -0.19140625 -0.20507812 -0.15429688 -0.1171875
  0.62890625  0.64453125  0.66015625 -0.15820312 -0.15820312]","[0.609375   1.71289062 1.75976562 1.8046875  0.23632812 0.4453125
 0.5703125  0.71875    1.75585938 1.82226562 0.625      1.74609375
 1.78710938 0.         0.55078125 0.61132812 0.68359375 0.74023438
 1.71679688 1.75976562 1.80078125 0.         0.27539062]","[ 0.1328125   0.12890625  0.08398438  0.01367188 -0.13476562  0.359375
  0.25195312  0.15820312  0.125       0.10742188  0.08398438 -0.22460938
 -0.25976562 -0.2890625   0.1796875   0.12304688  0.05273438  0.03710938
 -0.05078125 -0.06445312 -0.12304688 -0.55859375  0.46484375]"
22,"[ 0.52734375 -0.2109375  -0.22851562 -0.2265625  -0.17578125  0.5859375
  0.66015625  0.5859375  -0.3515625  -0.22851562 -0.20507812 -0.15429688
 -0.09375     0.64453125  0.66015625 -0.36914062 -0.19335938]","[1.79101562 0.34179688 0.47851562 0.58203125 0.66210938 1.7734375
 1.8046875  1.75976562 0.43164062 0.52539062 0.61132812 0.6796875
 0.73632812 1.7578125  1.79296875 0.421875   0.4609375 ]","[ 0.1640625   0.39453125  0.29882812  0.20507812  0.15820312  0.1640625
 -0.00585938 -0.27929688 -0.08398438  0.20507812  0.12304688  0.08984375
  0.10351562 -0.1015625  -0.20898438  0.03710938  0.25976562]"
23,[-0.26757812  0.5859375  -0.19140625  0.5859375   0.66015625],[0.4609375  1.765625   0.55859375 1.77929688 1.80273438],[ 0.29492188  0.234375    0.15429688 -0.06445312 -0.08789062]
24,[0.5859375  0.64453125],[1.77734375 1.75976562],[ 0.11132812 -0.05664062]
25,[ 0.5859375  -0.28125    -0.26757812  0.64453125  0.6015625 ],[1.77539062 0.484375   0.52929688 1.75390625 1.79101562],[ 0.15039062  0.0546875   0.14453125 -0.16601562 -0.3515625 ]
26,"[ 0.64453125  0.54101562 -0.28125    -0.26757812  0.57226562  0.5859375
  0.66015625 -0.4921875 ]","[1.75195312 1.84179688 0.47265625 0.49804688 1.73632812 1.77929688
 1.79492188 0.20703125]","[ 0.17773438  0.1015625   0.11914062  0.22851562 -0.04101562 -0.09570312
 -0.18164062 -0.17578125]"
27,"[-0.29882812  0.5859375   0.6015625  -0.26367188 -0.3046875   0.51367188
  0.64453125  0.66015625]","[0.453125   1.77148438 1.82421875 0.49414062 0.52148438 1.75390625
 1.75976562 1.78320312]","[ 0.1484375   0.18554688  0.08984375  0.046875    0.0859375  -0.04882812
 -0.0859375  -0.27734375]"
28,"[ 0.5859375  -0.29882812  0.5859375   0.66015625  0.64453125 -0.26367188
 -0.28515625  0.57226562  0.5859375   0.66015625]","[1.78125    0.46875    1.7734375  1.8046875  1.75195312 0.49414062
 0.53710938 1.73632812 1.78125    1.79492188]","[-0.03125     0.08789062  0.16992188 -0.02148438 -0.17382812  0.06054688
  0.04492188 -0.00195312 -0.05859375 -0.1953125 ]"
29,"[ 0.51367188  0.64453125  0.54101562 -0.28125    -0.3046875   0.5859375
  0.66015625  0.64453125 -0.28125    -0.3046875  -0.09375     0.57226562
  0.64453125  0.66015625 -0.50976562 -0.4921875 ]","[1.75       1.76171875 1.84375    0.4609375  0.52539062 1.77734375
 1.8046875  1.74609375 0.48632812 0.52734375 0.74414062 1.73632812
 1.7578125  1.78125    0.16015625 0.        ]","[ 0.11523438  0.00585938 -0.0625      0.15625     0.0546875   0.10351562
  0.01367188 -0.23242188  0.03515625 -0.015625    0.03125    -0.01953125
 -0.11523438 -0.29296875 -0.17578125 -0.328125  ]"
30,"[ 0.57226562  0.5859375   0.66015625 -0.29882812 -0.3046875   0.64453125
  0.66015625  0.64453125  0.66015625 -0.28125    -0.28515625  0.57226562
  0.64453125  0.66015625]","[1.73046875 1.77929688 1.80273438 0.4765625  0.52539062 1.75195312
 1.79101562 1.75195312 1.78515625 0.48632812 0.53320312 1.73632812
 1.75976562 1.79296875]","[ 0.15820312  0.08984375 -0.09570312  0.01171875  0.04296875  0.16992188
  0.22070312 -0.18359375 -0.26953125 -0.03320312 -0.06835938 -0.03125
 -0.06640625 -0.21484375]"
31,"[-0.24804688 -0.1328125  -0.1171875  -0.125       0.51367188  0.5859375
  0.66015625 -0.50976562 -0.22851562  0.5859375  -0.50976562 -0.20898438
  0.64453125  0.72070312 -0.33398438 -0.20898438 -0.14453125 -0.109375
 -0.1171875   0.62890625  0.64453125  0.72070312 -0.3515625  -0.58984375
 -0.3515625  -0.50976562]","[0.55664062 0.68554688 0.734375   0.78320312 1.75       1.78125
 1.8046875  0.20703125 0.56445312 1.77539062 0.         0.55273438
 1.75390625 1.76367188 0.43359375 0.5703125  0.62109375 0.6875
 0.73828125 1.71679688 1.75976562 1.77148438 0.40234375 0.
 0.42382812 0.        ]","[ 0.0234375   0.08789062  0.10351562  0.08789062  0.13476562  0.03710938
 -0.06054688 -0.11914062  0.          0.15429688 -0.34179688 -0.14648438
 -0.1484375  -0.25390625  0.12890625 -0.0546875   0.16015625  0.09765625
  0.0625      0.0078125  -0.06835938 -0.1875      0.17578125 -0.49804688
  0.11914062 -0.25976562]"
32,"[-0.20898438 -0.14453125 -0.109375   -0.1171875   0.57226562  0.5859375
  0.6015625  -0.31640625 -0.22851562 -0.18554688 -0.1328125   0.5859375
  0.66015625 -0.33398438 -0.1328125  -0.1171875   0.62890625  0.64453125
  0.66015625 -0.29882812 -0.19140625 -0.14453125 -0.109375   -0.1171875
  0.62890625  0.64453125  0.66015625 -0.50976562 -0.54492188 -0.50976562
 -0.38085938]","[0.57226562 0.63476562 0.67578125 0.72460938 1.73046875 1.77929688
 1.82617188 0.46484375 0.56445312 0.62304688 0.66015625 1.7578125
 1.79492188 0.45117188 0.68945312 0.74023438 1.71484375 1.75390625
 1.79296875 0.4765625  0.578125   0.63867188 0.68554688 0.734375
 1.71679688 1.75976562 1.80273438 0.         0.         0.
 0.34179688]","[ 0.02148438  0.08203125  0.15625     0.15625     0.140625    0.08203125
  0.01953125  0.         -0.015625    0.0859375   0.20703125  0.28515625
  0.18945312 -0.02148438  0.0390625   0.04882812 -0.0859375  -0.14648438
 -0.20117188 -0.0234375  -0.03710938  0.0546875   0.11132812  0.10351562
  0.0234375  -0.03320312 -0.09570312  0.29101562  0.140625    0.41992188
 -0.33007812]"
33,"[-0.33398438 -0.20898438 -0.18554688 -0.15429688 -0.140625    0.57226562
  0.64453125  0.66015625 -0.43945312 -0.19140625 -0.20507812  0.5859375
 -0.171875   -0.18554688 -0.1328125  -0.1171875   0.62890625  0.703125
  0.66015625 -0.38671875 -0.171875   -0.1640625  -0.1328125  -0.09375
  0.62890625  0.64453125  0.66015625 -0.2109375  -0.4375    ]","[0.40039062 0.57226562 0.62890625 0.6796875  0.72851562 1.73242188
 1.7578125  1.80273438 0.31445312 0.578125   0.62304688 1.77539062
 0.58398438 0.62695312 0.69140625 0.74023438 1.71484375 1.73242188
 1.80078125 0.38867188 0.58398438 0.63476562 0.69140625 0.74023438
 1.71679688 1.76171875 1.8046875  0.51757812 0.31835938]","[ 0.2109375   0.01953125  0.015625    0.08984375  0.11132812  0.1171875
  0.109375    0.08789062  0.15625     0.02539062  0.03125     0.15039062
 -0.04492188 -0.06445312 -0.015625    0.04882812 -0.0703125  -0.14453125
 -0.125       0.125      -0.02929688 -0.02539062  0.015625    0.07226562
  0.0078125  -0.01171875 -0.0078125  -0.05664062  0.28125   ]"
34,"[-0.20898438 -0.1640625  -0.17578125 -0.1640625   0.62890625  0.64453125
  0.6015625  -0.47460938 -0.22851562 -0.20507812 -0.22070312  0.5859375
 -0.19140625 -0.18554688 -0.17578125  0.62890625  0.64453125  0.66015625
 -0.22851562 -0.20898438 -0.1640625  -0.15429688 -0.140625    0.62890625
  0.64453125  0.66015625 -0.29882812]","[0.54296875 0.61914062 0.66796875 0.71679688 1.71289062 1.75585938
 1.81640625 0.30273438 0.51953125 0.58007812 0.63476562 1.76171875
 0.57421875 0.625      0.67773438 1.71484375 1.75976562 1.80078125
 0.48046875 0.55078125 0.62304688 0.67773438 0.7265625  1.71679688
 1.76171875 1.8046875  0.40820312]","[ 0.1796875   0.14648438  0.13476562  0.1484375   0.10351562  0.125
  0.19140625 -0.0078125   0.22460938  0.2265625   0.20898438  0.26171875
  0.078125    0.07421875  0.06835938 -0.09570312 -0.08203125 -0.13085938
  0.18164062  0.15429688  0.12304688  0.1015625   0.11914062  0.
  0.0234375   0.03710938  0.24609375]"
35,"[-0.24609375 -0.28515625 -0.1640625  -0.17578125 -0.140625   -0.05078125
  0.          0.57226562  0.5859375   0.66015625  0.61523438 -0.26367188
 -0.26757812 -0.1640625  -0.15429688 -0.22851562 -0.24804688 -0.1640625
 -0.15429688  0.62890625  0.64453125  0.66015625 -0.22851562 -0.24804688
 -0.14453125 -0.15429688 -0.1171875  -0.05078125  0.          0.57226562
  0.64453125  0.66015625  0.703125   -0.30859375  0.68554688]","[0.48242188 0.44921875 0.61328125 0.66015625 0.7109375  0.76367188
 0.82617188 1.73242188 1.7734375  1.79296875 1.84375    0.45898438
 0.47070312 0.58984375 0.6640625  0.51171875 0.51953125 0.62695312
 0.68164062 1.71289062 1.75976562 1.8046875  0.50195312 0.50585938
 0.63085938 0.67382812 0.72265625 0.77734375 0.8359375  1.73632812
 1.75976562 1.80078125 1.734375   0.3671875  1.6953125 ]","[ 0.15429688  0.29492188  0.1640625   0.16992188  0.1953125   0.22070312
  0.171875    0.12109375  0.15820312  0.20703125  0.31445312  0.18945312
  0.27929688  0.23828125  0.171875    0.05859375  0.19921875  0.109375
  0.08398438 -0.1171875  -0.06445312  0.02539062  0.11523438  0.234375
  0.11132812  0.12695312  0.16796875  0.16992188  0.11328125  0.015625
  0.04101562  0.12890625  0.12109375  0.44921875 -0.0078125 ]"
36,"[-0.26367188 -0.28515625 -0.18554688 -0.17578125 -0.140625   -0.05078125
 -0.02734375  0.57226562  0.64453125  0.66015625 -0.26367188 -0.28515625
 -0.24609375 -0.26757812 -0.18554688 -0.15429688  0.62890625  0.64453125
  0.66015625 -0.24609375 -0.24804688 -0.1640625  -0.15429688 -0.1171875
 -0.05078125  0.          0.62890625  0.64453125  0.66015625]","[0.49609375 0.5390625  0.62109375 0.65820312 0.68359375 0.76757812
 0.81640625 1.73046875 1.75195312 1.77929688 0.49609375 0.53710938
 0.50195312 0.54101562 0.62890625 0.68164062 1.71484375 1.75976562
 1.8046875  0.50585938 0.55664062 0.62890625 0.67578125 0.7109375
 0.77539062 0.828125   1.71679688 1.75976562 1.79882812]","[ 0.03515625  0.00390625  0.1015625   0.17382812  0.2734375   0.2109375
  0.21484375  0.15820312  0.17773438  0.30273438  0.01953125  0.0390625
 -0.06054688 -0.09179688  0.02148438  0.07226562 -0.06640625 -0.07617188
  0.03515625 -0.0078125  -0.02148438  0.09375     0.12109375  0.2109375
  0.17382812  0.16210938  0.02929688  0.05273438  0.15820312]"
37,"[-0.26367188 -0.24804688 -0.2265625  -0.22070312  0.          0.57226562
  0.64453125  0.6015625  -0.26367188 -0.28515625 -0.24609375 -0.22851562
 -0.20507812  0.62890625  0.64453125  0.66015625 -0.26367188 -0.24804688
 -0.20507812 -0.19726562  0.62890625  0.64453125  0.66015625 -0.4921875 ]","[0.48632812 0.54882812 0.6171875  0.6484375  0.8203125  1.73046875
 1.75195312 1.80078125 0.49609375 0.5234375  0.50585938 0.56445312
 0.62109375 1.71289062 1.7578125  1.8046875  0.49609375 0.5546875
 0.62304688 0.66601562 1.71679688 1.75976562 1.79882812 0.20117188]","[ 0.1015625   0.09375     0.00976562  0.16015625  0.19921875  0.14257812
  0.17773438  0.30273438  0.02539062  0.12890625  0.02929688  0.
 -0.0546875  -0.11132812 -0.08789062  0.00585938  0.03515625  0.0546875
 -0.03320312  0.10546875  0.03125     0.05078125  0.16015625  0.18359375]"
38,"[-0.29882812 -0.34375    -0.20507812 -0.05078125  0.57226562  0.5859375
  0.6015625  -0.33398438 -0.32421875 -0.31640625 -0.29882812 -0.32421875
 -0.20507812  0.62890625  0.64453125  0.66015625 -0.29882812 -0.32421875
 -0.20507812 -0.28515625 -0.0234375  -0.05078125  0.62890625  0.64453125
  0.6015625  -0.171875   -0.43164062 -0.15234375 -0.43164062 -0.1328125
 -0.41015625 -0.1328125 ]","[0.4609375  0.49609375 0.62304688 0.75976562 1.72851562 1.76953125
 1.79296875 0.42382812 0.4765625  0.43945312 0.47265625 0.515625
 0.61132812 1.71679688 1.76171875 1.80273438 0.46875    0.5078125
 0.62109375 0.64257812 0.71875    0.7734375  1.71679688 1.7578125
 1.8125     0.58398438 0.         0.58984375 0.         0.59179688
 0.         0.58398438]","[ 0.12109375  0.08984375  0.02734375  0.23632812  0.16601562  0.2109375
  0.34570312  0.15820312  0.19726562  0.15429688  0.05859375  0.01367188
 -0.11914062 -0.06054688 -0.02539062  0.08398438  0.08984375  0.09570312
 -0.04882812 -0.0234375   0.2109375   0.18359375  0.046875    0.08984375
  0.22265625  0.         -0.53320312  0.01953125  0.54882812  0.05273438
 -0.56445312  0.3671875 ]"
39,"[-0.22851562 -0.22851562 -0.24609375 -0.1328125  -0.1640625  -0.07421875
  0.55664062  0.57226562  0.5859375  -0.24609375 -0.24804688 -0.24609375
 -0.22851562 -0.20898438 -0.2265625  -0.1328125   0.62890625  0.64453125
 -0.2109375  -0.22851562 -0.2265625  -0.15429688 -0.140625    0.62890625
  0.64453125 -0.47460938]","[0.50195312 0.55273438 0.60546875 0.67578125 0.72851562 0.77929688
 1.68359375 1.72460938 1.76757812 0.4921875  0.54296875 0.59570312
 0.51367188 0.5703125  0.6171875  0.68945312 1.71679688 1.76171875
 0.515625   0.56054688 0.61523438 0.68164062 0.73632812 1.71484375
 1.7578125  0.30078125]","[ 0.10742188  0.1171875   0.06835938  0.14257812  0.06640625  0.14453125
  0.16796875  0.19921875  0.2265625   0.1171875   0.12304688  0.12695312
  0.0078125   0.05078125  0.0078125   0.0546875  -0.03710938 -0.0078125
  0.07226562  0.078125    0.05078125  0.07617188  0.02539062  0.07617188
  0.09179688  0.03125   ]"
40,"[-0.2109375  -0.22851562 -0.26757812 -0.109375   -0.1171875  -0.09960938
  0.61328125  0.62890625  0.5859375  -0.45117188 -0.47460938 -0.24804688
 -0.28710938 -0.19335938 -0.20898438 -0.26757812 -0.109375   -0.09375
  0.55664062  0.62890625  0.64453125 -0.2109375  -0.22851562 -0.26757812
 -0.109375   -0.09375    -0.09960938  0.55664062  0.57226562  0.5859375
 -0.29882812 -0.421875   -0.4921875  -0.421875  ]","[0.51367188 0.55078125 0.55078125 0.67382812 0.71875    0.765625
 1.65820312 1.70898438 1.77929688 0.25       0.28710938 0.53515625
 0.55859375 0.52734375 0.5703125  0.57617188 0.69140625 0.74023438
 1.69140625 1.71679688 1.75585938 0.51757812 0.55859375 0.57421875
 0.68359375 0.73046875 0.7734375  1.6875     1.73632812 1.78125
 0.44726562 0.23242188 0.         0.29101562]","[ 0.09179688  0.12890625  0.23632812  0.171875    0.1796875   0.19921875
  0.22265625  0.16015625  0.08007812  0.0078125   0.09375     0.15429688
  0.1875      0.02929688  0.04296875  0.16601562  0.07617188  0.08203125
  0.01757812 -0.06054688 -0.14453125  0.06640625  0.0859375   0.17382812
  0.125       0.14453125  0.16796875  0.13085938  0.046875   -0.03125
  0.1640625  -0.29101562 -0.5546875  -0.23242188]"
41,"[-0.24609375 -0.20898438 -0.20507812 -0.109375   -0.1171875  -0.17382812
  0.55664062  0.57226562  0.64453125 -0.33398438 -0.28515625 -0.140625
 -0.28125    -0.20898438 -0.2265625  -0.109375   -0.1171875   0.55664062
  0.62890625  0.64453125 -0.26367188 -0.22851562 -0.2265625  -0.109375
 -0.09375    -0.15039062  0.55664062  0.57226562  0.64453125]","[0.49414062 0.56445312 0.62304688 0.66601562 0.68945312 0.703125
 1.6875     1.73242188 1.75976562 0.41601562 0.49023438 0.67578125
 0.48632812 0.57226562 0.60351562 0.68554688 0.72070312 1.68945312
 1.71484375 1.7421875  0.49023438 0.56445312 0.61132812 0.67382812
 0.70898438 0.73046875 1.69140625 1.73632812 1.75585938]","[ 0.10546875  0.09179688 -0.00976562  0.19921875  0.26953125  0.33007812
  0.11914062  0.125      -0.05273438  0.17773438  0.22070312  0.29101562
  0.00585938 -0.00585938 -0.12304688  0.10546875  0.17382812 -0.11132812
 -0.09179688 -0.2578125   0.08007812  0.04101562 -0.07421875  0.16796875
  0.22851562  0.28125     0.015625    0.015625   -0.14648438]"
42,"[-0.2109375  -0.24804688 -0.1640625  -0.15429688 -0.1171875  -0.07421875
  0.55664062  0.57226562  0.5859375  -0.22851562 -0.24804688 -0.28710938
 -0.2109375  -0.22851562 -0.14453125 -0.15429688 -0.1171875  -0.07421875
  0.55664062  0.62890625  0.64453125 -0.19335938 -0.22851562 -0.1640625
 -0.15429688 -0.09375    -0.09960938  0.55664062  0.62890625  0.64453125
 -0.45703125]","[0.48632812 0.515625   0.6328125  0.67773438 0.703125   0.75
 1.67578125 1.72851562 1.77929688 0.33203125 0.48828125 0.515625
 0.49414062 0.546875   0.640625   0.68554688 0.72851562 0.77734375
 1.69140625 1.71679688 1.75390625 0.49804688 0.53710938 0.63476562
 0.68359375 0.71679688 0.76171875 1.6875     1.71679688 1.75976562
 0.32617188]","[ 0.18945312  0.2109375   0.06640625  0.11328125  0.23242188  0.25976562
  0.23828125  0.16992188  0.0703125   0.39257812  0.26757812  0.28710938
  0.16601562  0.14257812 -0.01171875  0.015625    0.12890625  0.16210938
 -0.00585938 -0.05664062 -0.15625     0.17773438  0.17773438  0.0390625
  0.06445312  0.19726562  0.21484375  0.11328125  0.046875   -0.04296875
  0.03320312]"
43,"[-0.24609375 -0.24804688 -0.18554688 -0.1328125  -0.1171875  -0.125
  0.55664062  0.57226562  0.5859375  -0.41992188 -0.28125    -0.28515625
 -0.26757812 -0.24609375 -0.24804688 -0.18554688 -0.1328125  -0.09375
 -0.09960938  0.55664062  0.62890625  0.64453125 -0.24609375 -0.24804688
 -0.18554688 -0.1328125  -0.1171875  -0.09960938  0.55664062  0.57226562
  0.64453125 -0.2578125  -0.14453125]","[0.48828125 0.53320312 0.60742188 0.6796875  0.72460938 0.74804688
 1.6796875  1.72851562 1.77539062 0.2734375  0.45898438 0.49609375
 0.5390625  0.5        0.55273438 0.625      0.68945312 0.7421875
 0.77539062 1.69140625 1.71484375 1.75976562 0.49414062 0.54492188
 0.6171875  0.68359375 0.73242188 0.76367188 1.68945312 1.73632812
 1.76171875 0.41601562 0.63671875]","[ 0.1328125   0.15820312  0.16796875  0.12695312  0.15429688  0.24414062
  0.20117188  0.16210938  0.14257812  0.12695312  0.1640625   0.20898438
  0.26171875  0.078125    0.07421875  0.078125    0.046875    0.06445312
  0.15625    -0.02148438 -0.0625     -0.07617188  0.109375    0.11914062
  0.12695312  0.09570312  0.11328125  0.203125    0.09570312  0.05664062
  0.02539062 -0.1640625   0.07226562]"
44,"[-0.24609375 -0.22851562 -0.20507812 -0.1328125  -0.140625    0.55664062
  0.57226562  0.64453125 -0.38085938 -0.45117188 -0.33398438 -0.24804688
 -0.20507812  0.51367188  0.57226562 -0.24609375 -0.20898438 -0.20507812
 -0.1328125  -0.1171875   0.55664062  0.62890625  0.64453125 -0.24609375
 -0.22851562 -0.2265625  -0.1328125  -0.140625    0.55664062  0.62890625
  0.5859375  -0.4921875 ]","[0.50195312 0.54492188 0.59179688 0.671875   0.7265625  1.68554688
 1.72460938 1.74609375 0.27148438 0.22460938 0.453125   0.5234375
 0.58007812 1.72460938 1.73046875 0.50585938 0.56835938 0.6171875
 0.68945312 0.73828125 1.69140625 1.71679688 1.76171875 0.50585938
 0.55664062 0.60351562 0.68164062 0.73046875 1.69140625 1.71484375
 1.77734375 0.22070312]","[ 0.06054688  0.14648438  0.1953125   0.15820312  0.12695312  0.15820312
  0.19921875  0.234375    0.03515625  0.109375   -0.00195312  0.19140625
  0.22851562  0.32617188 -0.15625    -0.00585938  0.07421875  0.08984375
  0.05273438  0.06054688 -0.046875   -0.03515625 -0.0078125   0.01757812
  0.09765625  0.12304688  0.11132812  0.09960938  0.05664062  0.08203125
  0.13085938  0.15820312]"
45,"[-0.26367188 -0.24804688 -0.1640625  -0.15429688 -0.1171875  -0.05273438
  0.55664062  0.57226562  0.64453125 -0.43945312 -0.46679688 -0.29882812
 -0.28515625  0.57226562  0.57226562 -0.26367188 -0.22851562 -0.14453125
 -0.15429688 -0.1171875   0.61328125  0.62890625  0.64453125 -0.24609375
 -0.24804688 -0.1640625  -0.15429688 -0.1171875   0.55664062  0.62890625
  0.64453125 -0.29101562 -0.50976562]","[0.47460938 0.53515625 0.62304688 0.67578125 0.74023438 0.79882812
 1.67382812 1.72070312 1.74414062 0.15820312 0.20117188 0.44140625
 0.46679688 1.6640625  1.734375   0.48828125 0.55859375 0.640625
 0.68554688 0.73632812 1.67382812 1.71679688 1.76171875 0.4921875
 0.54296875 0.63085938 0.68164062 0.74023438 1.68554688 1.71289062
 1.75585938 0.40234375 0.14453125]","[ 0.1484375   0.15820312  0.125       0.11523438  0.01367188  0.265625
  0.24414062  0.2421875   0.24804688  0.03710938  0.08203125  0.1796875
  0.26757812  0.49804688 -0.08984375  0.09179688  0.08398438  0.02929688
  0.0390625  -0.07617188  0.00195312  0.00195312  0.00390625  0.11523438
  0.125       0.08007812  0.08007812 -0.03515625  0.140625    0.11132812
  0.13476562 -0.140625    0.18945312]"
